timeindex;AT-reservoir-profile;BE-reservoir-profile;CH-reservoir-profile;CZ-reservoir-profile;DE-reservoir-profile;DK-reservoir-profile;FR-reservoir-profile;LU-reservoir-profile;NL-reservoir-profile;NO-reservoir-profile;PL-reservoir-profile;SE-reservoir-profile
2015-11-19T19:00:00Z;868.6260334463295;61.94305080754529;1690.906905580926;123.24723415825144;279.470225079079;0.0;633.0510670095157;1.643250749293394;0.0;16794.876388586737;51.22459288084014;5175.017744047332
2015-11-19T20:00:00Z;870.6824577415307;177.97744755011297;1712.461840837748;166.47742867433493;340.29490980001435;0.0;662.6516712931054;5.566852886741078;0.0;16787.762550504893;49.51568096307957;5172.281916521695
2015-11-19T21:00:00Z;864.1083094069214;81.31435966250143;1756.581497749029;255.43334360857773;327.0483104067631;0.0;725.8185150814022;2.708086544552346;0.0;16779.136995572753;58.18904747703362;5168.887394554773
2015-11-19T22:00:00Z;872.3911190948047;101.28667569776557;1787.653361190503;433.1649639560968;364.5015834899734;0.0;769.0530260599853;10.455858103963308;0.0;16771.93708010871;68.42813317096005;5166.829881282455
2015-11-19T23:00:00Z;877.0285848342905;255.32221486650258;1752.8092742178474;650.7333247640767;318.7234128920084;0.0;909.928269901935;32.37028997267954;0.0;16763.767960286565;81.71996539659726;5163.639633834079
2015-11-20T00:00:00Z;929.5747547176572;147.54419740704105;1793.5758602277888;774.1761228660492;350.21080762292013;0.0;978.2550411211159;61.22379719564265;0.0;16756.543616523584;108.72848525584828;5161.946924654149
2015-11-20T01:00:00Z;1012.9712057385336;63.08398508012968;1777.336275684478;705.7179145916148;490.28348692419286;0.0;973.6492103164464;50.39910261087706;0.0;16749.051278278937;170.3382819081815;5160.0289350815965
2015-11-20T02:00:00Z;872.3566940479258;18.603777607188402;1730.2325567427476;544.1254531816774;741.0762644908814;0.0;1122.2257881343855;16.323419019593793;0.0;16742.8943800614;206.63961999040274;5158.908256271308
2015-11-20T03:00:00Z;877.8971704702553;14.527407722512905;1713.8381669827832;719.2984536864901;690.6475816707797;0.0;1040.1937914002942;5.749252001569432;0.0;16733.32107240249;146.92054793761488;5156.315632763452
2015-11-20T04:00:00Z;946.9625230337101;13.815406940498608;1910.6946713354516;1256.098745803213;831.5607740334281;0.0;1015.8567163468093;3.5375856715906058;0.0;16725.374132358556;97.35847158490908;5154.394889796238
2015-11-20T05:00:00Z;946.0407107538992;11.052356862713742;2118.2426466751344;1420.6114854695568;841.2783677665248;0.0;1529.905414923696;2.8931152291021385;0.0;16717.265239131364;107.91503018064714;5152.365853538099
2015-11-20T06:00:00Z;1150.9858006530935;10.562097960900154;2263.3400733362555;800.0315530349324;665.5135406577737;0.0;1750.1920202827198;2.408206439366975;0.0;16710.638024165717;73.80595031004634;5151.4157270700925
2015-11-20T07:00:00Z;1317.1353029213767;19.1469007184295;2585.2524089083245;257.48294760661014;391.66524186843895;0.0;2588.308631680532;5.69997175800299;0.0;16702.83253902511;77.31583869590766;5150.263604897174
2015-11-20T08:00:00Z;1431.2212255075399;25.252705753866653;4668.535737257845;179.50836466498987;457.96617782041494;0.0;3615.0756950656855;7.729568763469363;0.0;16695.35924127687;69.0831315376596;5148.1873363248515
2015-11-20T09:00:00Z;1314.1664522080735;33.41781352519778;6833.659938942163;234.15618156006062;515.1102357901365;0.0;4972.208972094721;21.02106592461527;0.0;16688.353907777982;47.271134687481656;5147.157674847937
2015-11-20T10:00:00Z;1216.5440857571996;14.954645402183633;9195.1353832011;197.7535205180982;595.3611693637691;0.0;8351.873722581331;7.2650010283963375;0.0;16679.04018066038;43.20139234787376;5145.842443499816
2015-11-20T11:00:00Z;1449.6837991392736;11.306373307479873;10197.544640315637;204.02214832912009;663.8531027918034;0.0;9281.400020093786;2.460815379286977;0.0;16672.956499294123;44.48786267765062;5144.70810973003
2015-11-20T12:00:00Z;1635.4517242907775;18.066818089114033;11023.270663039128;215.92067571189185;736.7992738988945;0.0;8671.380345004689;5.668588459317614;0.0;16662.22474045465;47.18628059767325;5142.850983497575
2015-11-20T13:00:00Z;1801.073695427943;29.24575767676505;10441.161294411262;247.05558273312886;832.8285841739329;0.0;7414.509255641914;13.511418052396968;0.0;16654.404390732183;40.28025004797995;5140.848393429062
2015-11-20T14:00:00Z;2040.2241539867293;44.65120584655733;9420.826352267426;274.0679436215723;883.6598949883274;0.0;8381.424004725659;40.26280340214561;0.0;16644.813412763782;32.91322860188577;5140.20943768755
