timeindex;AT-ror-profile;BE-ror-profile;CH-ror-profile;CZ-ror-profile;DE-ror-profile;DK-ror-profile;FR-ror-profile;LU-ror-profile;NL-ror-profile;NO-ror-profile;PL-ror-profile;SE-ror-profile
2015-01-02T15:00:00Z;0.4163186254629788;0.41629678687085964;0.310168148538592;0.24316722355160414;0.6931140104535903;inf;0.33990562220522397;-0.06769889169592752;inf;0.3562440761614707;0.3700965286152404;0.2870251219686402
2015-01-02T16:00:00Z;0.38817669378826164;0.3986778717524038;0.31367140550159417;0.24369430748985835;0.6952960213607329;inf;0.30355126067926463;-0.06370355384470289;inf;0.35717143834368503;0.37123219025264964;0.2869647541542855
2015-01-02T17:00:00Z;0.40527974085016627;0.38415897080153655;0.3265536644627784;0.22606287554060894;0.6670981856338406;inf;0.29831476487011904;-0.05974885852137731;inf;0.35797719181807164;0.34636832476881296;0.2869588141138941
2015-01-02T18:00:00Z;0.42349466133516533;0.3760169545185364;0.34365140784698517;0.21264293847076315;0.6404600681341369;inf;0.3031411169754361;-0.05711606308676003;inf;0.35808813226207237;0.31427712428404364;0.2869460534676951
2015-01-02T19:00:00Z;0.3828895424800297;0.37047167079977256;0.3185478975716056;0.16099283692434363;0.5571400642910723;inf;0.2971220814078713;-0.052675518847821075;inf;0.3589021078894283;0.2626101759998212;0.2869367746367848
2015-01-02T20:00:00Z;0.38715968036328174;0.36936223546802033;0.30189414455367236;0.1663077747247704;0.5730658576027741;inf;0.29217011366748974;-0.050434776295793765;inf;0.35898735316383446;0.26280959249596697;0.2869493663801124
2015-01-02T21:00:00Z;0.4018409906768119;0.36907396765247785;0.29900270576561955;0.16437079330701487;0.5868936990720185;inf;0.29163990779834686;-0.049652535852951984;inf;0.359117670483459;0.26164027743562424;0.2869612153123004
2015-01-02T22:00:00Z;0.4076247165278368;0.3690365344772188;0.3069577832200843;0.16056565586502608;0.5855271766350538;inf;0.2926900820170941;-0.04947396219770252;inf;0.35914328479805036;0.26019081421225304;0.2870239313838875
2015-01-02T23:00:00Z;0.3862383105664989;0.3690397011954673;0.30776559956158905;0.15881418696568186;0.5617677342757378;inf;0.29229332470042185;-0.04947396219770252;inf;0.35921585085884317;0.25837740098633705;0.28710664949997516
2015-01-03T00:00:00Z;0.36894137780749736;0.36920284754681904;0.3022554647442591;0.15787076396011182;0.5408117947295931;inf;0.2920977248082787;-0.04959648377992413;inf;0.3595457780287106;0.25605451933154283;0.28704324777079737
2015-01-03T01:00:00Z;0.3624733121310397;0.36948075779209083;0.2887274753221457;0.15665187050476287;0.5293800523204486;inf;0.2882387655051486;-0.04959648377992413;inf;0.3595186239443932;0.254268773367523;0.28685090749209186
2015-01-03T02:00:00Z;0.35925927437374683;0.3696256892309119;0.2842937109697932;0.15620456576073954;0.5244945182189241;inf;0.28786759774479953;-0.0496015462106709;inf;0.3597647202445453;0.2529283569171188;0.28689955191942434
2015-01-03T03:00:00Z;0.3575168878157027;0.36984255904780783;0.28580447850842344;0.15602993487821457;0.5220982692350155;inf;0.28824781473502287;-0.04974820721944737;inf;0.35976077093711845;0.2543926643121268;0.28683194939355977
2015-01-03T04:00:00Z;0.35636130383833176;0.37012627948630616;0.28293071391322355;0.1559270516342016;0.5204395468234896;inf;0.28847932841683516;-0.04989234781890304;inf;0.3598493872315227;0.25303258922868843;0.28688063074301745
2015-01-03T05:00:00Z;0.356059263322791;0.3704721313058035;0.2825522577095369;0.15595211828720723;0.5194314096384851;inf;0.2898674558268384;-0.049949107170736765;inf;0.359934203280531;0.25104355551669655;0.28686681334859393
2015-01-03T06:00:00Z;0.355827085140144;0.3727532317111152;0.2812341515237425;0.1559730375998912;0.5187826763076876;inf;0.29275610811814806;-0.05012413003249941;inf;0.36009072225987077;0.24627716596903856;0.2868258655348276
2015-01-03T07:00:00Z;0.355802762672111;0.3792303169142854;0.281004597484672;0.1560826776361131;0.5216796824112109;inf;0.29547103209041986;-0.051544584018722826;inf;0.3602952844224412;0.24597886964740417;0.28726095929290285
2015-01-03T08:00:00Z;0.35559152422225604;0.3866247659916379;0.2810783080421745;0.15603587146271472;0.5214803202691268;inf;0.2975138528020032;-0.05253375759814116;inf;0.3606137205011912;0.2483664226247752;0.2872681340849389
2015-01-03T09:00:00Z;0.3555940000686479;0.42985848483091094;0.2856937163069604;0.15605915312241114;0.5242195907609764;inf;0.3034399187480885;-0.05626187426613;inf;0.36077084867140086;0.2547640248783496;0.28723726877324995
2015-01-03T10:00:00Z;0.3575780269758564;0.44759123511062615;0.29579181007877053;0.15616753899873073;0.538937720020271;inf;0.3280338422525531;-0.060044316977396636;inf;0.36096360486903695;0.26010483422962644;0.2872911179601625
2015-01-03T11:00:00Z;0.3732797308744205;0.4475582839597997;0.32155554301956524;0.1564186944244061;0.5535918049556745;inf;0.41532305636259986;-0.058713137844134906;inf;0.3611672784049845;0.26393373653987795;0.2874602672414754
2015-01-03T12:00:00Z;0.38751520932136446;0.5136470045581362;0.32962555969481905;0.15677832201567476;0.5841624013385398;inf;0.4875437822379386;-0.06340377418947866;inf;0.36135926895191084;0.2653317492155641;0.2874414252362331
2015-01-03T13:00:00Z;0.4058974986539974;0.8882164883132417;0.36524610562754356;0.15709626863566323;0.6977398643575584;inf;0.5682180214153604;-0.11104155427512374;inf;0.36156909197842524;0.2640722744143185;0.28739073187538433
2015-01-03T14:00:00Z;0.40424631765108676;1.8067057727765463;0.41308517186900456;0.15703121670921052;1.0587460819945465;inf;0.7136330441274727;-0.5260497150865742;inf;0.3617380750523519;0.2569482554744842;0.28720891354865064
2015-01-03T15:00:00Z;0.41983061119354653;1.0592714689447689;0.553865554469902;0.15707531772210548;1.3346635503637525;inf;0.6428288780842762;-0.1292543508849895;inf;0.3619263390837202;0.25288198969962083;0.2870169987259115
2015-01-03T16:00:00Z;0.42654823020380617;1.2341498790467396;0.6738240907768799;0.15683059086662693;1.8852116647616028;inf;0.7094101654261685;-0.21693766640857626;inf;0.3619918216434486;0.2504838731808056;0.2865812119230241
2015-01-03T17:00:00Z;0.476462246767579;1.4541000967794695;0.8958997257738222;0.15658307751895126;1.9877689721509495;inf;0.7769415740551412;-0.2469595618627412;inf;0.36220297012205993;0.24861545087027262;0.28634109081856646
2015-01-03T18:00:00Z;0.4825085044763449;0.9025440590639932;0.9382049645805844;0.15631768349584074;1.9957132302466014;inf;0.8185567957625314;-0.3591718837412948;inf;0.36235455844870107;0.24684833114831153;0.2862097564474784
2015-01-03T19:00:00Z;0.4556011023456508;0.7317343664164315;0.46575563342388854;0.1566736454891269;1.9325508443078192;inf;0.5948897020248818;-0.3737025992374928;inf;0.36266218437666553;0.25129126101008215;0.28678016472332385
2015-01-03T20:00:00Z;0.4802826520865654;0.5608701964197518;0.6823405414358154;0.15647322044355066;2.450720806297132;inf;0.7067465245087798;-0.1864263100582165;inf;0.3628786462470341;0.2511518687491841;0.2862448650259175
2015-01-03T21:00:00Z;0.6030363528551065;0.3943935123299546;0.7676663774680881;0.15631659430274128;2.4135085155849767;inf;0.7305790763639708;-0.06691377067127896;inf;0.36311779339385636;0.24778292872093036;0.2862438340804853
2015-01-03T22:00:00Z;0.6382922694569173;0.3765291769446775;0.7558188808026011;0.15661930395283805;2.9902045190944455;inf;0.7074787097507291;-0.05156400318939856;inf;0.3632278594654875;0.2462534171134572;0.2867710840725559
2015-01-03T23:00:00Z;0.7350040564052682;0.3764101513217561;0.7858635715149367;0.15658881961650278;2.821117729147139;inf;0.7100168593475158;-0.05022625352278783;inf;0.3633419584817856;0.24668265195057104;0.286708040350592
2015-01-04T00:00:00Z;0.8243668045801991;0.37681997727906746;0.7736131128281162;0.15658716191193725;2.4168579380364856;inf;0.7116755810674156;-0.05022548004141252;inf;0.3636128950175689;0.24557467168280805;0.2867067848179812
2015-01-04T01:00:00Z;0.6318135936971762;0.37981261181863274;0.7644180846804527;0.15672206530005545;1.2279580485536907;inf;0.6937900343484336;-0.05030439464498023;inf;0.36381694811559406;0.24413418508877885;0.28668958543346723
2015-01-04T02:00:00Z;0.46019680204054425;0.3799676868997873;0.7483015131234542;0.15696147895471518;0.6591366753291218;inf;0.6343256667099504;-0.0503748137610361;inf;0.3639490782324678;0.24374981427484496;0.28669596197243086
2015-01-04T03:00:00Z;0.40911754368571973;0.37895247328748743;0.6622809756334418;0.15712583296433477;0.542750101930889;inf;0.6026275749873143;-0.05047877775038348;inf;0.36406207477121183;0.24419584744590023;0.2866543135315905
2015-01-04T04:00:00Z;0.3700128110717335;0.38061283257619;0.5535617618226758;0.15738761610831947;0.5280756637963413;inf;0.5293407572690648;-0.05061663138300781;inf;0.36421780412509003;0.24445814915010464;0.28662185839519844
2015-01-04T05:00:00Z;0.35925156277234305;0.38031819143110374;0.5031921663458596;0.15710735749060686;0.5271674930526291;inf;0.507635449215486;-0.05053365614440361;inf;0.364281533764029;0.24464580624136306;0.2864740486843993
2015-01-04T06:00:00Z;0.3547576882156798;0.3774262459330384;0.4661548048345187;0.15690884087195214;0.5255229791559017;inf;0.5201162110772817;-0.05042911341441222;inf;0.3644158792184089;0.24523031522295802;0.2865543889037405
2015-01-04T07:00:00Z;0.3527216811985646;0.37546577421022814;0.4317383882487504;0.1574135751518999;0.5233597542209858;inf;0.4684176266279085;-0.05044465456257921;inf;0.3645359627704956;0.2448514742479913;0.28650559967808625
2015-01-04T08:00:00Z;0.3523766357984247;0.37521582608423704;0.39309781800559773;0.15817165280877402;0.5235898210957002;inf;0.4818009545714483;-0.05044465456257921;inf;0.36465728085806925;0.24436438049268708;0.2864685538164159
2015-01-04T09:00:00Z;0.3525699862267921;0.3756783178549908;0.3646798030055962;0.15856610795026949;0.5259500682421162;inf;0.47473519484847043;-0.05044465456257921;inf;0.364818488670933;0.24654317877980989;0.2865154644360723
2015-01-04T10:00:00Z;0.35379904978239357;0.3766418501116118;0.3421184571564095;0.15974574091546428;0.5321243034120527;inf;0.5228981017995327;-0.05072018253540669;inf;0.36492857958019553;0.2485879035463306;0.2864861161843537
2015-01-04T11:00:00Z;0.35389169092769424;0.37953356969832214;0.3284607158427477;0.1609012946187471;0.5413069240417232;inf;0.514074915482666;-0.05127287447624982;inf;0.3650548741967122;0.2512144328276564;0.28647667237096586
2015-01-04T12:00:00Z;0.3548453874520364;0.38563154001642425;0.31998928116383185;0.1620190930488698;0.5516950629141478;inf;0.45519464547265837;-0.053256591077454944;inf;0.3651900196588444;0.25259830111349124;0.28642061446284783
2015-01-04T13:00:00Z;0.3537369892889736;0.3871219665369787;0.31279232962382;0.16150862687005058;0.5548911334007776;inf;0.47590529054200015;-0.05249016433855355;inf;0.3652246477074828;0.24508006433510657;0.2864120419631873
2015-01-04T14:00:00Z;0.3526599189909398;0.3882672351378209;0.30359083231842166;0.15835252211643186;0.5462517634990691;inf;0.4238042363205043;-0.05248284366162904;inf;0.36523526050166516;0.24138156008671452;0.2863380849731321
2015-01-04T15:00:00Z;0.3515909281560693;0.3792255762752815;0.28808414722036385;0.15751555149060656;0.5353880858070699;inf;0.352324829112855;-0.050925178237330115;inf;0.36558586799160436;0.24105547975916863;0.28589698671585506
2015-01-04T16:00:00Z;0.3511421044190659;0.37754736767925445;0.27809067363720824;0.1574214374058656;0.5281738419676377;inf;0.2971009005512764;-0.05058470785482167;inf;0.36557864454738326;0.24055804384089774;0.28580048727867724
2015-01-04T17:00:00Z;0.3508566245973326;0.3774197233057659;0.2751984832761316;0.15740979579265185;0.5257872940420241;inf;0.28485105104057346;-0.05058470785482167;inf;0.3657646643841211;0.2407039415532679;0.2858113151524102
2015-01-04T18:00:00Z;0.3510138442918729;0.37758721219171054;0.2745926824478393;0.1574555547521794;0.5249830572150238;inf;0.2837608409736755;-0.051083385448045214;inf;0.36546442511882193;0.24112676924128051;0.28639062421085565
2015-01-04T19:00:00Z;0.3511827840614169;0.37763723905255087;0.2748696455805537;0.15793081922252394;0.5259360955279974;inf;0.28462760132663495;-0.05108339173856491;inf;0.3655446481056023;0.2413274946914937;0.28644072626778183
2015-01-04T20:00:00Z;0.3511318435938927;0.3777068620250848;0.27414697051766695;0.15817651027388074;0.5260190440515667;inf;0.28492247848511293;-0.05108339173856491;inf;0.36554626050542993;0.24138390851342434;0.28642238820074245
2015-01-04T21:00:00Z;0.35102017803182406;0.37845069184794244;0.2738507465599757;0.15792208016330894;0.5259611514352622;inf;0.2854903781627351;-0.051220693707468734;inf;0.3656459014941527;0.24066024334379124;0.28644953744502655
2015-01-04T22:00:00Z;0.35000260159262725;0.37861070115630424;0.2740246153625291;0.15790758691869675;0.5258433547425131;inf;0.28498504806286634;-0.05084324094316442;inf;0.36565551377797473;0.23981306331471403;0.28591269731247076
2015-01-04T23:00:00Z;0.35005015764344116;0.3786069734604487;0.2739674859368653;0.157313340128128;0.5260430431973534;inf;0.28355202444946326;-0.05084324723368413;inf;0.3657071889926887;0.23956734424373732;0.28591715220655545
2015-01-05T00:00:00Z;0.34990552549724496;0.37870031954076794;0.27391862643708365;0.157313340128128;0.5254010329018166;inf;0.2837286247211963;-0.05084324723368413;inf;0.36569557551071113;0.23958881194642098;0.2857709793287982
2015-01-05T01:00:00Z;0.34976838023584467;0.37950453781089927;0.27320233122514886;0.1570017754059052;0.526015760222426;inf;0.28321502532258114;-0.051224834655589024;inf;0.36570593656431083;0.2404584779449261;0.28636059960486393
2015-01-05T02:00:00Z;0.34968976886731934;0.37976366287127;0.27315398284696585;0.15702293261648428;0.5271025565548519;inf;0.2832848194248864;-0.05122560538436157;inf;0.36566360176448237;0.24064025195640834;0.2863517973289575
2015-01-05T03:00:00Z;0.34954732567703833;0.38007701684071327;0.27303935111923305;0.15705029309071192;0.5277708654902096;inf;0.2832630370005492;-0.051254035647936035;inf;0.3657067158021557;0.24117635890531253;0.28629570469825083
2015-01-05T04:00:00Z;0.3493358154573117;0.380534879799839;0.2729144488990967;0.15712209991634668;0.5282694977426704;inf;0.28347889686057454;-0.05147576077265333;inf;0.36566681531489525;0.2415283237124835;0.2862685546258305
2015-01-05T05:00:00Z;0.34910553476606426;0.3811083903456956;0.272723051447663;0.15714852694317688;0.5287820650214514;inf;0.2833270144622327;-0.05148873264585816;inf;0.3657242352322543;0.24188015693664233;0.28627761068375146
2015-01-05T06:00:00Z;0.348828495400363;0.38117985803376997;0.27268003705479543;0.15732951882771076;0.52917319104802;inf;0.2829160576922011;-0.05148873264585816;inf;0.36582581637679107;0.2425988290791051;0.2862629450590378
2015-01-05T07:00:00Z;0.34878440575024655;0.3810539516375367;0.27258689224644445;0.15800076465137783;0.5298829344021513;inf;0.2832116279074331;-0.05148873264585816;inf;0.365883525542894;0.24690534930713895;0.2862486271118718
2015-01-05T08:00:00Z;0.34887014195769717;0.38171232377861014;0.2725350498770827;0.1582142605391512;0.5304026954771717;inf;0.2830288446669361;-0.05149287359397844;inf;0.36599352580353345;0.24885240047529497;0.28619872229088933
2015-01-05T09:00:00Z;0.3489200898072312;0.38162957140832426;0.27244378747025433;0.15891758690624994;0.5299680278712096;inf;0.28282201139185204;-0.05149287359397844;inf;0.3661538593406371;0.2503506772277087;0.28616324523109327
2015-01-05T10:00:00Z;0.3491270719701424;0.38177616344091075;0.2720716197282742;0.1602009190280395;0.5291979714876905;inf;0.28518269252919587;-0.05149287359397844;inf;0.3663243884465044;0.25068980441863403;0.286153546401596
2015-01-05T11:00:00Z;0.349432752769413;0.3822466604392052;0.2720158490231597;0.16098118737778494;0.5293781792817812;inf;0.30645291893059523;-0.051526652295934915;inf;0.3670811882524287;0.25062027599279074;0.28611980137290316
2015-01-05T12:00:00Z;0.3502567882524514;0.38279687586428485;0.27384516794345626;0.16053654497153283;0.5329815257368797;inf;0.3207608920861655;-0.05166822737588896;inf;0.36780143306724755;0.2505602922548073;0.28605803561282533
2015-01-05T13:00:00Z;0.350551671574485;0.3841556934218829;0.2778328694353835;0.16006073888983596;0.5373052317209568;inf;0.34241723808835756;-0.05192839538105925;inf;0.3678365438401292;0.2493197779178499;0.2861032575219862
2015-01-05T14:00:00Z;0.3496631213347505;0.3843361759566784;0.2764134992057252;0.15865150582807822;0.5353081485296848;inf;0.3447669056521233;-0.0519984300667674;inf;0.3675039136215971;0.2477460118017206;0.28605930502661486
2015-01-05T15:00:00Z;0.34842095694184144;0.3836993238505155;0.2723344905935812;0.1581512535243486;0.5301058781214241;inf;0.31460527102198804;-0.0519984300667674;inf;0.36738273100054386;0.24620069766390332;0.2860894138996948
2015-01-05T16:00:00Z;0.34791507706607844;0.38377467002975557;0.2714217514191458;0.15806676709346376;0.5297853767261924;inf;0.2855894088292276;-0.05199355696892991;inf;0.3672975517470611;0.24354042063054981;0.2860308510133495
2015-01-05T17:00:00Z;0.3477100039506193;0.3843682871585166;0.2712646932532507;0.158004793173522;0.5298612792754611;inf;0.2822896457679399;-0.05223433473073649;inf;0.36708601488548004;0.24189611647570403;0.28602602391863186
2015-01-05T18:00:00Z;0.34764570661556987;0.3845205601360852;0.27118394310443944;0.15790661996400357;0.5296740190932888;inf;0.2823243545077692;-0.05231464025894101;inf;0.36695511998080743;0.2411425137315291;0.28604805211764117
2015-01-05T19:00:00Z;0.34754062376275985;0.3847804382926896;0.27114488433644846;0.15795430888229706;0.5298577304323705;inf;0.2825026544251546;-0.052028404540489716;inf;0.3672453372255648;0.24134195984915;0.28609073799298873
2015-01-05T20:00:00Z;0.34752614613149074;0.3850633791925578;0.27074666492238647;0.15785769989665766;0.529805567356377;inf;0.282391897617358;-0.0523559934519928;inf;0.3674644546161682;0.24117694078509958;0.28599271835705414
2015-01-05T21:00:00Z;0.34730790028427855;0.3856559759847456;0.2706219041951019;0.15773715208345515;0.5298520397758824;inf;0.28239879530914597;-0.05236180823107995;inf;0.36732498097387184;0.24107688234700583;0.2859984429334101
2015-01-05T22:00:00Z;0.3471521582396109;0.38579853052085195;0.27064823371424945;0.15769968975319723;0.529796201793154;inf;0.2822732592042059;-0.05236596396830065;inf;0.3671757696181257;0.24092475335363597;0.2859763642632976
2015-01-05T23:00:00Z;0.3469569476870425;0.38634473066881125;0.27058456707241385;0.15767484870165552;0.529922241010455;inf;0.2822909596555435;-0.052439813476465175;inf;0.36688663393448745;0.24097137551521788;0.285964338762415
2015-01-06T00:00:00Z;0.3467334026142003;0.38637152475744363;0.27051518814790343;0.15766832899525302;0.5300990619421884;inf;0.2823157453075066;-0.052439813476465175;inf;0.3670967416174215;0.24111150697595088;0.285987258329608
2015-01-06T01:00:00Z;0.3465940220223995;0.3864963792849901;0.2702136297379816;0.15768407904929055;0.5302446008781622;inf;0.28232964267357613;-0.052439813476465175;inf;0.3671616150079513;0.24122186807532248;0.28601457126498214
2015-01-06T02:00:00Z;0.34645121217064745;0.3867947134666203;0.27008536365350677;0.15765358201886465;0.5301666213968406;inf;0.2823382329075459;-0.05246824412709022;inf;0.3672820920814742;0.24081457131596581;0.2859889254607105
