timeindex;AT-pv-profile;AT-wind-onshore-profile;BE-pv-profile;BE-wind-offshore-profile;BE-wind-onshore-profile;CH-pv-profile;CH-wind-onshore-profile;CZ-pv-profile;CZ-wind-onshore-profile;DE-pv-profile;DE-wind-offshore-profile;DE-wind-onshore-profile;DK-pv-profile;DK-wind-offshore-profile;DK-wind-onshore-profile;FR-pv-profile;FR-wind-offshore-profile;FR-wind-onshore-profile;LU-pv-profile;LU-wind-onshore-profile;NL-pv-profile;NL-wind-offshore-profile;NL-wind-onshore-profile;NO-pv-profile;NO-wind-offshore-profile;NO-wind-onshore-profile;PL-pv-profile;PL-wind-offshore-profile;PL-wind-onshore-profile;SE-pv-profile;SE-wind-offshore-profile;SE-wind-onshore-profile
2015-01-01T22:00:00Z;0.0;0.58416;0.0;0.9329040000000001;0.713322;0.0;0.58416;0.0;0.58416;0.0;0.978974;0.58416;0.0;0.9581350000000001;0.905689;0.0;0.853051;0.409445;0.0;0.58416;0.0;0.9498059999999999;0.823907;0.0;0.956842;0.375013;0.0;0.943549;0.46608900000000003;0.0;0.943549;0.579472
2015-01-01T23:00:00Z;0.0;0.611338;0.0;0.9404530000000001;0.725485;0.0;0.611338;0.0;0.611338;0.0;0.980828;0.611338;0.0;0.965749;0.9119010000000001;0.0;0.854348;0.411497;0.0;0.611338;0.0;0.956573;0.838039;0.0;0.901748;0.341763;0.0;0.912701;0.48984099999999997;0.0;0.912701;0.58828
2015-01-02T00:00:00Z;0.0;0.639107;0.0;0.945477;0.737772;0.0;0.639107;0.0;0.639107;0.0;0.982319;0.639107;0.0;0.9697309999999999;0.918588;0.0;0.8450549999999999;0.41479499999999997;0.0;0.639107;0.0;0.964591;0.8525290000000001;0.0;0.828385;0.308695;0.0;0.89594;0.51166;0.0;0.89594;0.604525
2015-01-02T01:00:00Z;0.0;0.673207;0.0;0.9499110000000001;0.747247;0.0;0.673207;0.0;0.673207;0.0;0.9824;0.673207;0.0;0.97204;0.927373;0.0;0.8416129999999999;0.41684;0.0;0.673207;0.0;0.967973;0.8609319999999999;0.0;0.777129;0.288087;0.0;0.882476;0.545974;0.0;0.882476;0.626029
2015-01-02T02:00:00Z;0.0;0.709976;0.0;0.9499799999999999;0.758687;0.0;0.709976;0.0;0.709976;0.0;0.981881;0.709976;0.0;0.97603;0.9399489999999999;0.0;0.8381049999999999;0.423058;0.0;0.709976;0.0;0.969074;0.862656;0.0;0.8418690000000001;0.311908;0.0;0.8539709999999999;0.585922;0.0;0.8539709999999999;0.639372
2015-01-02T03:00:00Z;0.0;0.742468;0.0;0.9451649999999999;0.770145;0.0;0.742468;0.0;0.742468;0.0;0.984569;0.742468;0.0;0.9815780000000001;0.942543;0.0;0.827924;0.43157399999999996;0.0;0.742468;0.0;0.968467;0.8654200000000001;0.0;0.951743;0.384425;0.0;0.767867;0.624676;0.0;0.767867;0.629105
2015-01-02T04:00:00Z;0.0;0.770421;0.0;0.915142;0.767338;0.0;0.770421;0.0;0.770421;0.0;0.985107;0.770421;0.0;0.983658;0.940785;0.0;0.8092010000000001;0.45161899999999994;0.0;0.770421;0.0;0.9521780000000001;0.848093;0.0;0.979786;0.43916400000000005;0.0;0.69117;0.668125;0.0;0.69117;0.623923
2015-01-02T05:00:00Z;0.0;0.800575;0.0;0.8664040000000001;0.7482479999999999;0.0;0.800575;0.0;0.800575;0.0;0.985137;0.800575;0.0;0.983957;0.945961;0.0;0.79056;0.476861;0.0;0.800575;0.0;0.9280290000000001;0.809669;0.0;0.9858549999999999;0.480746;0.0;0.636162;0.713167;0.0;0.636162;0.618275
2015-01-02T06:00:00Z;0.0;0.803833;0.0;0.8363809999999999;0.7106359999999999;0.0;0.803833;0.0;0.803833;0.0;0.985643;0.803833;0.0;0.9862540000000001;0.952549;0.0;0.825673;0.465103;0.0;0.803833;0.0;0.9153040000000001;0.7679779999999999;0.0;0.986419;0.5126689999999999;0.0;0.640223;0.751542;0.0;0.640223;0.606648
2015-01-02T07:00:00Z;0.061;0.799706;0.0;0.7960619999999999;0.6691239999999999;0.037000000000000005;0.799706;0.026;0.799706;0.006;0.9849459999999999;0.799706;0.0;0.9844639999999999;0.948534;0.01;0.7437159999999999;0.437725;0.0;0.799706;0.0;0.889207;0.751373;0.0;0.987725;0.548964;0.009000000000000001;0.641378;0.784535;0.0;0.641378;0.5959770000000001
2015-01-02T08:00:00Z;0.187;0.791759;0.01;0.7012010000000001;0.571761;0.213;0.791759;0.122;0.791759;0.035;0.9843709999999999;0.791759;0.006;0.984417;0.9362149999999999;0.08;0.632687;0.400443;0.002;0.791759;0.024;0.8842629999999999;0.7124659999999999;0.0;0.9884959999999999;0.586276;0.034;0.514864;0.819842;0.0;0.514864;0.58468
