timeindex;AT-load-profile;BE-load-profile;CH-load-profile;CZ-load-profile;DE-load-profile;DK-load-profile;FR-load-profile;LU-load-profile;NL-load-profile;NO-load-profile;PL-load-profile;SE-load-profile
2015-01-01T19:00:00Z;0.00010967070061406974;0.00010829426719437856;0.0001199802559485336;0.00010911847806357329;0.00010247866051953558;0.00011884619814906783;0.00014943295435223457;8.430269570918259e-05;0.00012007056914147345;0.0001285311896212961;0.00010791657610545622;0.00012155804797005895
2015-01-01T20:00:00Z;0.00010369519158257622;0.00010660455276421381;0.00011857839155590367;0.0001036877401911075;0.00010009575804429424;0.00011365331560829426;0.00014438041438755592;8.019036908922246e-05;0.00011527586999131754;0.00012650248615666388;0.00010346200817377205;0.00011745289813242093
2015-01-01T21:00:00Z;0.00010391065464861564;0.00011199051751036397;0.00012004470948382692;0.00010027188477567252;9.971773946225846e-05;0.00010671963721578409;0.00015166956801152535;8.224653239920252e-05;0.0001095275290212411;0.00012257721700095788;9.896076063801336e-05;0.00011288426363569476
2015-01-01T22:00:00Z;9.736057744101699e-05;0.00011368023194052872;0.00011658033196181044;9.567543417057104e-05;9.424735537457819e-05;0.00010480181127743022;0.0001494711507904388;7.924137063846244e-05;0.00010279905618069083;0.00011810007832039024;9.175209606593166e-05;0.0001081979187493589
2015-01-01T23:00:00Z;9.277839623657845e-05;0.00010733206869942364;0.00011384105671184392;9.318831363767367e-05;8.888186649552566e-05;9.866476827469782e-05;0.00014091302660835186;7.49708776100423e-05;9.713018536227444e-05;0.00011453235843431289;8.632392496355007e-05;0.00010460039496691267
2015-01-02T00:00:00Z;8.920170934032391e-05;0.00010161754836963033;0.00011350267565155394;9.386518821308245e-05;8.510563898492727e-05;9.415050106595716e-05;0.0001396843745127832;7.117488380700219e-05;9.284762718948325e-05;0.00011107345789116601;8.306968970806822e-05;0.00010272438563250821
2015-01-02T01:00:00Z;8.76360110604374e-05;9.636065903133999e-05;0.00011577466277064382;9.271607556180708e-05;8.312252579539919e-05;9.297030048850863e-05;0.00013538727521480998;6.880238768010211e-05;9.023394220155296e-05;0.00010975208015558181;8.152926277360858e-05;0.00010177534561628007
2015-01-02T02:00:00Z;8.644378209501921e-05;9.338019052257716e-05;0.00011446947868095389;9.038636772086523e-05;8.272075735480617e-05;9.31473305751259e-05;0.00013088646157974766;6.83278884547221e-05;8.935094051644137e-05;0.00010855506738334671;8.141589802085614e-05;0.00010166499212602098
2015-01-02T03:00:00Z;8.931662297554494e-05;9.27934841232144e-05;0.000112342512016274;9.065396929718963e-05;8.458116294178861e-05;9.394396596490366e-05;0.00013034534537185473;6.880238768010211e-05;8.985425147695498e-05;0.00010899811756527788;8.258955663758729e-05;0.00010225354407406943
2015-01-02T04:00:00Z;9.932847344417711e-05;9.55744724561939e-05;0.00010934542262513417;9.408556598182019e-05;8.768645694814545e-05;9.695347743739744e-05;0.00013497348046759774;7.19657158493022e-05;9.280347710522768e-05;0.0001124336996777968;8.681739506376658e-05;0.00010631455251560382
2015-01-02T05:00:00Z;0.00010922541027758826;0.00010099563958630581;0.00010924874232219417;0.00010066541650556134;9.248788668646395e-05;0.00010701468736014623;0.00014125255050350037;7.781787296232239e-05;0.0001000617509568449;0.00011810785113059955;9.709357647503198e-05;0.00011350960008049625
2015-01-02T06:00:00Z;0.00012008474880597552;0.00010365928663941274;0.00010783076454574091;0.00010557669249457387;9.999284199054628e-05;0.0001172529273695123;0.00014687379299255275;8.699152465300266e-05;0.0001099690298637969;0.000126261529040175;0.00010508245728664519;0.00012121963059993108
2015-01-02T07:00:00Z;0.00012633317772111897;0.00010966716016888742;0.00010984493752365746;0.00011064538117554193;0.00010736123560792457;0.00012698958213346276;0.00014940749006009843;9.331818099140287e-05;0.00012003524907406899;0.00013279068961600282;0.00011037058957680318;0.00012605311347327908
2015-01-02T08:00:00Z;0.00013003914245699716;0.00011505312491503758;0.0001143727983780139;0.00011689466504617646;0.00011344713686321286;0.0001323594947608536;0.00015330777080561686;9.679784197752297e-05;0.00012776151381879534;0.00013506812300733323;0.00011679903790935337;0.0001283999643661223
2015-01-02T09:00:00Z;0.0001311595504004022;0.00011906619668667887;0.00011609693044711047;0.0001220735426115134;0.00011757169563265053;0.0001353985112477836;0.00015476772355475544;0.00010834398979510333;0.000131620231182733;0.0001377497425295482;0.00012060675989886183;0.00013061439107065463
2015-01-02T10:00:00Z;0.00013013969188781558;0.00012174157786777307;0.00011472729282212721;0.00012476529964395295;0.00012075615583419809;0.00013427732069920748;0.00015638470610540017;0.00011261448282352346;0.00013203524197473543;0.00013875243504655034;0.00012332751396492043;0.00013190184845701065
2015-01-02T11:00:00Z;0.00012692211010162675;0.00012169464135582404;0.0001211243061999902;0.0001254893980269484;0.00012153198454706738;0.00013185790951543796;0.00015810566784893413;0.00011387981409120349;0.00013038402882357676;0.00013970071789208726;0.0001249146205034546;0.00013187977775895883
2015-01-02T12:00:00Z;0.00012697956691923727;0.00011933608163038574;0.0001199802559485336;0.00012670147575500598;0.00011954095473802021;0.00013123830421227749;0.00015131094589727475;0.00011467064613350352;0.0001292361266329317;0.00013879907190780626;0.0001281955298184076;0.0001317252828725961
2015-01-02T13:00:00Z;0.00012683592487521098;0.00011498272014711405;0.00011774049559709038;0.00012674869956259263;0.00011726690578116615;0.0001301761236925738;0.00014559209028836714;0.00011482881254196353;0.0001287857957735248;0.00013998053905962273;0.00012757535793570307;0.0001327626056810315
2015-01-02T14:00:00Z;0.00012922038280604732;0.00011417306531599344;0.0001172570940823904;0.00012851172171249455;0.00011631691143887724;0.00013070721395242563;0.00014161329464209565;0.00011103281873892341;0.00012852972528484244;0.00014127082555436964;0.000127768744866869;0.00013647783985308744
2015-01-02T15:00:00Z;0.00013755162135957195;0.00011713006556878175;0.00012093094559411021;0.00012800800109823686;0.00011963199586248958;0.0001397947583987794;0.00014269128300919214;0.00011340531486582348;0.00013131118059294392;0.0001431518456250248;0.00013406382290206338;0.00014011950503163727
2015-01-02T16:00:00Z;0.00014028082019607138;0.00012638829255072614;0.00012988998699988306;0.00012835430902053904;0.00012619883175356161;0.00015156725915882856;0.00015484411643116385;0.00011957380479576367;0.0001428166925499479;0.00014251447518786066;0.00013467065775503234;0.0001408110535705942
2015-01-02T17:00:00Z;0.00013470750888785148;0.0001286295109962919;0.000131436871846923;0.0001260875662563794;0.0001262423731609165;0.0001488232928162607;0.00015973326052130227;0.00012178813451420374;0.00013970852661835512;0.000141255279933951;0.00013265676626495956;0.0001386039837654125
2015-01-02T18:00:00Z;0.00012621826408589794;0.0001241940106171094;0.0001276179998807932;0.00012366341080026423;0.00012233947973801291;0.00013746386225831853;0.00015610884294059202;0.00011878297275346365;0.00013561139879943735;0.0001403847251905073;0.00013141642249955049;0.000135403732547899
2015-01-02T19:00:00Z;0.00011798757496319173;0.00011843255377536708;0.0001215754809470435;0.00012035774426919812;0.00011496316950111557;0.00012716661222008003;0.00014867963570987385;0.00011482881254196353;0.0001298983778967654;0.00013785078906226937;0.00012774207080739784;0.0001308056704537704
2015-01-02T20:00:00Z;0.00010972815743168026;0.0001125068191418032;0.00011878786554560699;0.00011461218101282128;0.00011056350820339007;0.00012002639872651637;0.00014235175911404363;0.00010707865852742329;0.0001224370136575725;0.0001334513784837949;0.00012079347831515997;0.00012631060495055027
2015-01-02T21:00:00Z;0.000109196681868783;0.00011702445841689645;0.00011890065923237032;0.00010888235902563999;0.00010842404177836029;0.00011197152978543009;0.00014926107038031565;0.00010344083113284317;0.00011545247032833985;0.0001298137033058337;0.00011302465849418386;0.00012152862037265653
2015-01-02T22:00:00Z;0.00010141128308255827;0.00011778717673606804;0.00011440502514566056;0.00010359329257593419;0.00010187105997144663;0.00010878498822631903;0.0001472090728390119;0.0001012265014144031;0.0001091301782629409;0.0001256397042234295;0.00010526250718807554;0.0001171586221583967
2015-01-02T23:00:00Z;9.596724961396201e-05;0.00011128646983112865;0.00011173020343098736;9.611618970804653e-05;9.49262054983388e-05;0.00010294299536794877;0.00013802919552393427;9.695600838598297e-05;0.00010205733476519709;0.00012256167138053922;9.802050004165488e-05;0.00011278862394413688
2015-01-03T00:00:00Z;9.058067296297627e-05;0.00010442200495858434;0.00011161740974422404;9.447909771170902e-05;9.040185744318791e-05;9.857625323138919e-05;0.00013585412057063917;9.410901303370289e-05;9.708603527801887e-05;0.00011981009656644037;9.379266161547561e-05;0.00011008864188246457
2015-01-03T01:00:00Z;8.720508492835852e-05;9.920031800425575e-05;0.00011255198600597732;9.482540563401118e-05;8.756968681023911e-05;9.600931697543861e-05;0.00013045144658908861;8.825685592068271e-05;9.353636850387029e-05;0.00011828662576541388;9.145868141174888e-05;0.00010905867597337977
2015-01-03T02:00:00Z;8.549574460444572e-05;9.531632164047427e-05;0.00011145627590599072;9.389667075147355e-05;8.657219275083576e-05;9.415050106595716e-05;0.00012476866539404058;8.620069261070264e-05;9.17085550156893e-05;0.00011788243963452931;9.047840972618364e-05;0.00010928673985324854
2015-01-03T03:00:00Z;8.74923690164111e-05;9.524591687255074e-05;0.00010878145419131753;9.436890882734014e-05;8.713823104644957e-05;9.27047553585827e-05;0.00012294584648196204;8.79405231037627e-05;9.12052440551757e-05;0.00011785134839369202;9.141200180767434e-05;0.0001092278846584437
2015-01-03T04:00:00Z;9.31087729378389e-05;9.578568675996448e-05;0.0001104572461089441;9.406982471262463e-05;8.749645807968768e-05;9.438654118144687e-05;0.00012511243333787842;8.920585437144274e-05;9.303305754335669e-05;0.00011847317321043753;9.241227903784293e-05;0.00011125103197986028
2015-01-03T05:00:00Z;9.968757855424283e-05;9.901257195645967e-05;0.00011103732792658407;9.75643864740374e-05;8.813374595097316e-05;9.987447386658257e-05;0.00012856708897101443;9.284368176602285e-05;9.667102448601641e-05;0.00012091383561616365;9.75803780603807e-05;0.00011505454894412346
2015-01-03T06:00:00Z;0.00010962760800086186;0.000100866564178446;0.00011076340040158742;0.00010027188477567252;9.322809061149739e-05;0.00010686716228796516;0.00013257347093376676;9.157835049834282e-05;0.00010301980660196873;0.00012380532101403024;0.00010182155351629556;0.00011927005227202056
2015-01-03T07:00:00Z;0.00011639314827449995;0.00010788357271482463;0.00011226194509715734;0.00010323124338443647;9.998096706126767e-05;0.00011430242592589096;0.0001362403290013706;0.00010075200218902309;0.00011206174385751136;0.00012830577812522585;0.0001057159661990853;0.00012242616209343042
2015-01-03T08:00:00Z;0.00012015656982798865;0.00011383277560436303;0.00011622583751769713;0.00011069260498312859;0.00010688425928190035;0.00011804956275929006;0.00014133106540425346;0.0001042316631751432;0.00012087410067492499;0.0001344385253803784;0.00011293796780090258;0.00012562641331094395
2015-01-03T09:00:00Z;0.0001231443243437354;0.00012050949442911127;0.00011801442312208704;0.00011632797935513655;0.00011190537521187316;0.00012179669959268918;0.00014338942901859125;0.0001078694905697233;0.00012671957183036368;0.00013855811479131737;0.0001175592486042815;0.0001291577249992347
2015-01-03T10:00:00Z;0.00012209573742234353;0.0001249801971922555;0.00011906179307060365;0.00011794933008227852;0.00011580233117013743;0.00012159016449163568;0.0001451210008838486;0.00011293081564044347;0.0001292449566497828;0.0001400504943515066;0.00012008661573917417;0.0001302833305998774
2015-01-03T11:00:00Z;0.00011810248859841276;0.00012593066155922318;0.00012110819281616686;0.00011920863161792275;0.00011632680721327609;0.00012020342881313364;0.00014808971294205333;0.00011277264923198346;0.00012965996744178528;0.00014042358924155389;0.00012025332861086893;0.00012963592345702408
2015-01-03T12:00:00Z;0.00011653679031852624;0.00012447562968880354;0.00012407305543966004;0.00012002717761609151;0.00011449015148485088;0.00011831510788921599;0.00014139897018328315;0.0001104001531050834;0.00012827365479616007;0.00013933539581224925;0.00012201381653596566;0.0001290326577102744
2015-01-03T13:00:00Z;0.00011726936474306029;0.00012140128815614266;0.00012545880644846663;0.00011964938715539824;0.00011277818251385109;0.00011701688725402259;0.00013612998373544732;0.00010976748747124337;0.00012754076339751747;0.00013941312391434245;0.00012030667672981125;0.0001299301994310483
2015-01-03T14:00:00Z;0.00012034330448522283;0.00012090845478067795;0.00012866536982930978;0.00012031052046161146;0.00011280589068216783;0.00011784302765823657;0.00013230609586633733;0.0001078694905697233;0.00012730235294253732;0.00014066454635804277;0.00012193379435755218;0.0001345209046258263
2015-01-03T15:00:00Z;0.00012845907997270802;0.00012325528037812898;0.0001293743587175364;0.00012393101237658864;0.00011638816101454893;0.00012805176265316643;0.00013174588143934228;0.0001073949913443433;0.0001307902095987281;0.00014420117500328286;0.00012890239239439342;0.00014062713108682908
2015-01-03T16:00:00Z;0.00013012532768341293;0.0001285473721003811;0.0001316463458366263;0.00012322265526278875;0.00012220093889642915;0.0001417715943660057;0.00014070294619822872;0.00011546147817580354;0.00013709484163042482;0.0001447685901485631;0.00012931584031619645;0.00014203229886279478
2015-01-03T17:00:00Z;0.0001248967572808561;0.00012934529280351446;0.00013108237740280966;0.00012202631880392674;0.00012237708368072854;0.00013885059793682057;0.00014494911691192967;0.00011577781099272355;0.00013443700655823895;0.00014487740949149357;0.00012838891674957353;0.0001401489326290397
2015-01-03T18:00:00Z;0.00011801630337199699;0.00012413533997717314;0.0001261355685690466;0.00011884658242642503;0.00011820700434905622;0.0001286418629418907;0.00014116554750536855;0.0001108746523304634;0.00013033104872247007;0.00014164392044441695;0.00012675513060696482;0.0001365808364439959
2015-01-03T19:00:00Z;0.00011120767048515101;0.00011918353796655142;0.00011877175216178365;0.00011560388097214111;0.00011092173523662818;0.00011981986362546288;0.00013405252190200743;0.00010612966007666326;0.00012482111820737377;0.00013816947428085143;0.00012317413812296124;0.00013271110738557727
2015-01-03T20:00:00Z;0.00010553380974611269;0.00011437254549177677;0.00011501733373094719;0.00010896106537161776;0.00010630238774724841;0.00011338777047836834;0.0001281723924429043;0.00010185916704824313;0.00011856946627678375;0.00013536348979528733;0.00011594546800627616;0.00012898115941482015
2015-01-03T21:00:00Z;0.00010560563076812583;0.00011710659731280725;0.00011430834484272056;0.0001060017067628538;0.00010472104299831333;0.00010645409208585818;0.00013527905197323139;9.964483732980307e-05;0.00011260037488542943;0.00013329592227960852;0.00010901021254377388;0.00012444930941484702
2015-01-03T22:00:00Z;9.918483140015082e-05;0.00011742341876846313;0.00011200413095598402;0.00010090153554349463;9.90408684933776e-05;9.990397888101879e-05;0.00013403766773159467;8.588435979378264e-05;0.00010631340288743493;0.0001311350810414179;0.00010166150915946858;0.00012004252670383417
2015-01-03T23:00:00Z;9.323805077746256e-05;0.00011209612466224927;0.00011358324257067061;9.633656747678427e-05;9.249382415110326e-05;9.710100250957851e-05;0.00012504028451015936;9.363451380832288e-05;0.0001005032517994007;0.00012598170787263952;9.51463701336371e-05;0.00011642293222333613
2015-01-04T00:00:00Z;8.798075196610048e-05;0.0001056892907812079;0.00011276145999568065;9.425871994297126e-05;8.809416285337777e-05;9.479961138355386e-05;0.00012211825698753756;9.142018408988281e-05;9.572621268294702e-05;0.00012358768232816932;9.019833210173643e-05;0.00011493683855451376
2015-01-04T01:00:00Z;8.56824792616799e-05;0.00010059667923473913;0.00011027999888688745;9.550228020941995e-05;8.562615671830639e-05;9.211465506985843e-05;0.00011638666923256191;8.003220268076245e-05;9.252091656599197e-05;0.00012157452448395575;8.752425763975238e-05;0.00011412757962594713
2015-01-04T02:00:00Z;8.398750314216971e-05;9.719378211843511e-05;0.00010752461025309759;9.506152467194447e-05;8.427043562566494e-05;9.099346452128232e-05;0.00011048744155435669;8.77823566953027e-05;9.107279380240896e-05;0.00012182325441065395;8.640394714196355e-05;0.00011412757962594713
2015-01-04T03:00:00Z;8.538083096922469e-05;9.58326232719135e-05;0.00010530096328547771;9.447909771170902e-05;8.448814266243949e-05;9.143603973782552e-05;0.00010752721759353068;8.651702542762265e-05;9.057831285874648e-05;0.00012165225258604894;8.657066001365832e-05;0.00011461313498308711
2015-01-04T04:00:00Z;8.890006104786871e-05;9.474134936909876e-05;0.000106283879698701;9.353462155997583e-05;8.374200127276674e-05;9.190811996880494e-05;0.00010853730118159748;7.876687141308242e-05;9.122290408887793e-05;0.00012359545513837864;8.757093724382692e-05;0.00011562103019412011
2015-01-04T05:00:00Z;9.226128487808381e-05;9.64897344391998e-05;0.00010522039636636105;9.654120397632645e-05;8.207357370912185e-05;9.33538656761794e-05;0.00011083757557122859;8.77823566953027e-05;9.283879717263214e-05;0.00012588843415012768;8.970486200151993e-05;0.00011831365535644181
2015-01-04T06:00:00Z;0.00010000359105110065;9.80386393335175e-05;0.00010304508955021116;9.973668162302371e-05;8.498293138238163e-05;0.00010002199893876364;0.00011405456447776064;8.572619338532263e-05;9.68211347724854e-05;0.0001283679606069004;9.077849289523422e-05;0.000122117172320705
2015-01-04T07:00:00Z;0.00010698459439077818;0.00010132419516994895;0.00010771797085897759;0.00010323124338443647;8.950530028265275e-05;0.00010766379767774293;0.00011647579425503839;7.876687141308242e-05;0.00010214563493370825;0.0001310107160780688;9.379933013034339e-05;0.0001251923562492582
2015-01-04T08:00:00Z;0.00011242862785937444;0.00010769582666702855;0.0001100544115133608;0.00011184171763440396;9.588411646014678e-05;0.00011406638581040125;0.00012211189091450354;9.284368176602285e-05;0.00010740832497697331;0.00013451625348247158;9.9640949154528e-05;0.00012855445925248502
2015-01-04T09:00:00Z;0.00011739864258268395;0.00011201398576633847;0.00011300316075303064;0.00011835860308136289;0.00010160783237243742;0.0001176955025860555;0.00012646840689412776;9.42671794421629e-05;0.00011226483424508703;0.00014062568230699618;0.00010474903154325565;0.00013218876753168428
2015-01-04T10:00:00Z;0.00011883506302294682;0.00011713006556878175;0.0001148723132765372;0.00012125499661334464;0.0001079767527755326;0.00011887570316350404;0.0001304153721752291;9.42671794421629e-05;0.00011482553913191062;0.00014115423340122987;0.00010754313927285994;0.00013379992848946694
2015-01-04T11:00:00Z;0.00011474126476819765;0.00011859683156718866;0.0001154685084780005;0.00012060960457632697;0.00010831122995021348;0.00011796104771598143;0.00013483767090953833;9.126201768142281e-05;0.00011615887167642912;0.00013960744416957542;0.00010853007947329296;0.00013307895235310758
2015-01-04T12:00:00Z;0.00011138004093798254;0.00011458375979554737;0.00011446947868095389;0.00012060960457632697;0.00010511291566450751;0.00011627926189311726;0.00012718565112262897;8.635885901916265e-05;0.00011500213946893294;0.00013849593230964283;0.00011017053413076945;0.00013266696598947364
2015-01-04T13:00:00Z;0.00010912486084676985;0.00011100485075943452;0.00011359935595449393;0.00012029477919241591;0.00010200960081303044;0.0001155121315177757;0.00012172568248377211;9.205284972372283e-05;0.00011399551754790573;0.00014019817774548366;0.00010910357175192295;0.0001336527905024548
2015-01-04T14:00:00Z;0.0001118109670700614;0.000109831437960709;0.00011414721100448724;0.00012147537438208238;0.00010135450054782704;0.00011742995745612959;0.00011894583059224375;9.616517634368295e-05;0.00011435754823880149;0.0001442711302951667;0.00010956369927780051;0.00013875847865177523
2015-01-04T15:00:00Z;0.00012231120048838295;0.00011047681500000804;0.0001204797708470569;0.00012402545999176196;0.00010526728974512945;0.00012991057856264789;0.00012078350367473502;9.268551535756284e-05;0.00011814562546793019;0.00014878713302678097;0.00011832612781407743;0.00014618894699588704
2015-01-04T16:00:00Z;0.0001252989550041297;0.00012148342705205344;0.00012922933826312643;0.0001274255741380014;0.00011492160724864043;0.00014501714595398918;0.00013424562611737313;0.00010676232571050328;0.00013133767064349729;0.00014992973612755082;0.00012086683197870567;0.00014803552873288907
2015-01-04T17:00:00Z;0.00012390562717707473;0.00012698673307807615;0.00012993832715135306;0.0001273626090612192;0.00011707492775782861;0.00014144703920720733;0.0001427804080316686;0.0001140379804996635;0.00013205290200843766;0.00014878713302678097;0.00012092684861251579;0.00014702763352185608
2015-01-04T18:00:00Z;0.00011965382267389664;0.0001267403163903438;0.00012805306124402316;0.00012504864248947292;0.00011444858923237573;0.00013197592957318283;0.000142481202599069;0.00011293081564044347;0.00013003082814953213;0.00014836740127547774;0.00012102020782066486;0.00014483527751537557
2015-01-04T19:00:00Z;0.00011329048012353215;0.000122199208859276;0.00012304179887496675;0.00012219947276507782;0.00010953632682079021;0.00012197372967930646;0.00013742654061004567;0.00010818582338664333;0.00012525378903307846;0.00014566246332263478;0.00011744588385152906;0.0001407742690738412
2015-01-04T20:00:00Z;0.00010768844040650699;0.00011766983545619549;0.00011989968902941694;0.00011503719528110122;0.00010639342887171776;0.00011489252621461523;0.00013155489924832127;0.00010312449831592316;0.00011900213710248843;0.00014326066496795527;0.0001126445531467198;0.00013702960730438285
2015-01-04T21:00:00Z;0.00010751606995367544;0.00011910139907064064;0.00011756324837503373;0.00011171578748083953;0.00010599759789576405;0.00010489032632073886;0.00013865943675430366;0.00010565516085128324;0.00011277697522245175;0.00013958412573894746;0.00010692296739015541;0.00013101166363558734
2015-01-04T22:00:00Z;0.00010029087513915323;0.00011920700622252594;0.00011334154181332062;0.00010699340672217364;9.992950903439368e-05;9.822219305815462e-05;0.0001377045257991985;9.885400528750303e-05;0.00010498890035976755;0.00013487380275210026;9.978098796675162e-05;0.00012661223782392512
2015-01-04T23:00:00Z;9.589542859194887e-05;0.00011235427547796888;0.000112535872622154;0.00010570262264813829;9.410881453299439e-05;9.249822025752921e-05;0.00013020953581379532;9.553251070984294e-05;9.912576917062663e-05;0.000129821476116043;9.317915824763887e-05;0.00012285286225576558
2015-01-05T00:00:00Z;9.297949509821525e-05;0.00010793050922677365;0.00011574243600299715;0.00010708785433734695;9.01247757600203e-05;8.883959846743874e-05;0.000129532610047843;9.031301923066277e-05;9.524056175613564e-05;0.0001261371640768259;8.911803269315435e-05;0.00012102099431746473
2015-01-05T01:00:00Z;9.098287068624987e-05;0.0001038822350711706;0.00011632251782063712;0.00010644246230032928;8.85275977720471e-05;8.748236780337292e-05;0.00012551137391467792;9.126201768142281e-05;9.334210813314574e-05;0.00012583402447866247;8.779099823446401e-05;0.00011999838530773053
2015-01-05T02:00:00Z;8.967572808561065e-05;0.00010160581424164308;0.000118401144333847;0.00010423868461295186;8.879082537105631e-05;8.733484273119185e-05;0.00012123973890884082;8.936402077990275e-05;9.293592735799441e-05;0.00012540651991714994;8.72241744707018e-05;0.00012058693725577898
